id,country_code,postCode,point,note,zone1_id,zone2_id,names,slugs,languages,mains
37831,AT,9201,POINT(14.21153 46.62503),0,NULL,NULL,Krumpendorf,krumpendorf,at,0
37832,AT,9072,POINT(14.13430 46.54152),0,NULL,NULL,Ludmannsdorf,ludmannsdorf,at,0
37833,AT,9161,POINT(14.28637 46.56083),0,NULL,NULL,Maria Rain,maria-rain,at,0
37834,AT,9063,POINT(14.34775 46.68170),0,NULL,NULL,Maria Saal,maria-saal,at,0
37835,AT,9082,POINT(14.16210 46.61574),0,NULL,NULL,Maria Wörth,maria-woerth,at,0
37836,AT,9062,POINT(14.17379 46.65752),0,NULL,NULL,Moosburg,moosburg-at-9062,at,0
37837,AT,9064,POINT(14.45675 46.68795),0,NULL,NULL,Pischeldorf,pischeldorf,at,0
37838,AT,9130,POINT(14.45040 46.65096),0,NULL,NULL,Poggersdorf,poggersdorf,at,0
37839,AT,9210,POINT(14.14603 46.63536),0,NULL,NULL,Pörtschach am Wörther See,poertschach-am-woerther-see,at,0
37840,AT,9081,POINT(14.18850 46.61280),0,NULL,NULL,Reifnitz,reifnitz,at,0
37841,AT,9535,POINT(14.09061 46.60800),0,NULL,NULL,Schiefling,schiefling,at,0
37842,AT,9173,POINT(14.42146 46.54206),0,NULL,NULL,St. Margareten im Rosental,st-margareten-im-rosental,at,0
37843,AT,9162,POINT(14.25916 46.53879),0,NULL,NULL,Strau,strau,at,0
37844,AT,9212,POINT(14.09537 46.64655),0,NULL,NULL,Techelsberg am Wörther See,techelsberg-am-woerther-see,at,0
37845,AT,9163,POINT(14.28039 46.52033),0,NULL,NULL,Unterbergen,unterbergen,at,0
37846,AT,9814,POINT(13.35112 46.85653),0,NULL,NULL,Mühldorf,muehldorf-at-9814,at,0
37847,AT,9546,POINT(13.79274 46.81319),0,NULL,NULL,Bad Kleinkirchheim,bad-kleinkirchheim,at,0
37848,AT,9805,POINT(13.44928 46.80279),0,NULL,NULL,Baldramsdorf,baldramsdorf,at,0
37849,AT,9771,POINT(13.13541 46.74802),0,NULL,NULL,Berg im Drautal,berg-im-drautal,at,0
37850,AT,9772,POINT(13.07955 46.66169),0,NULL,NULL,Dellach,dellach-at-9772,at,0
37851,AT,9873,POINT(13.65518 46.77968),0,NULL,NULL,Döbriach,doebriach,at,0
